provider,instance_id,tool,elapsed_s,status,sdk_exec_calls,file_reads,file_writes,docker_cli_calls,httpx_sends
e2b,pylint-dev__pylint-7080,shell,1.50599395,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.510158493,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.505599119,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.500319724,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.503659086,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.504390659,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.132503652,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.154739082,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.42683593,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.306738548,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.855867137,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.129128165,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.857084608,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.468765293,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.853706007,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.262856501,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.262728752,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.006608383,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,shell,1.263395487,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.002784677,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.005815987,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.998063791,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.00410748,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,shell,1.274052272,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.996570966,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.737497574,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.257472555,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.736428657,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.272411516,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.265707159,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.261482212,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.999484168,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.998216859,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,shell,1.267680425,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.002183871,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.740773315,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.268180072,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.944649561,ok,2,1,1,0,2
e2b,pytest-dev__pytest-7521,shell,1.264201539,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.735365361,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.263827363,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.739788636,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.26337542,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.283327509,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.280744491,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.749413478,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.279312766,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.741240254,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.281525333,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.745452677,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.284205448,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.004767596,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.012506638,ok,3,1,0,0,1
e2b,pytest-dev__pytest-7521,shell,1.278452039,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,1.171318113,ok,2,1,1,0,2
e2b,pytest-dev__pytest-7521,shell,1.284944853,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.768177484,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.739483743,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.262462677,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.262375439,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,4.757395734,ok,8,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,3.070985279,ok,6,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,5.123799957,ok,8,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.736587996,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.25891352,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.945237225,ok,2,1,1,0,2
e2b,pytest-dev__pytest-7521,shell,1.256933074,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,str_replace_editor,0.736147463,ok,2,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.259606681,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.259119703,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,shell,1.259346045,ok,4,0,1,0,1
e2b,pytest-dev__pytest-7521,submit,0.00045574,ok,0,0,0,0,0
e2b,scikit-learn__scikit-learn-11310,shell,1.25345192,ok,4,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.2439325,ok,4,0,0,0,0
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.04929654,ok,4,0,0,0,0
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.202041561,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.253994415,ok,4,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.202454083,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.262732348,ok,4,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.224280877,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.204854427,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.270169202,ok,4,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.211352019,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.269515035,ok,4,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.206259402,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.205505493,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,0.732656052,ok,2,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.798360709,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.564295836,ok,2,1,1,0,2
e2b,scikit-learn__scikit-learn-11310,shell,1.790669715,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,3.605116289,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.784494213,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,0.730462672,ok,2,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.792526283,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.801249457,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.81671133,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.814920363,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.21160568,ok,3,1,0,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.562108384,ok,2,1,1,0,2
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,1.562688307,ok,2,1,1,0,2
e2b,scikit-learn__scikit-learn-11310,shell,1.787910421,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.782368052,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.807386617,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.798793669,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,str_replace_editor,0.734084975,ok,2,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,shell,1.775720272,ok,6,0,1,0,1
e2b,scikit-learn__scikit-learn-11310,submit,0.00044548,ok,0,0,0,0,0
e2b,sphinx-doc__sphinx-9367,shell,1.507286503,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.45691213,ok,4,0,0,0,0
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.165295277,ok,3,1,0,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.284507212,ok,4,0,0,0,0
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.1716727,ok,3,1,0,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.856915544,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.492424001,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.846127235,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.491124536,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.158782486,ok,3,1,0,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.869705101,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.508461135,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.842977162,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.476704956,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,1.04174775,ok,2,1,1,0,2
e2b,sphinx-doc__sphinx-9367,shell,1.494233503,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,2.290232043,ok,6,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,2.118000053,ok,6,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.85208787,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.48831312,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.844642561,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.481990854,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,2.248161746,ok,6,0,1,0,1
e2b,sphinx-doc__sphinx-9367,str_replace_editor,0.851174865,ok,2,0,1,0,1
e2b,sphinx-doc__sphinx-9367,shell,1.483565149,ok,4,0,1,0,1
e2b,sphinx-doc__sphinx-9367,submit,0.00044546,ok,0,0,0,0,0
e2b,sympy__sympy-24213,shell,1.484557165,ok,4,0,1,0,1
e2b,sympy__sympy-24213,shell,1.489541744,ok,4,0,1,0,1
e2b,sympy__sympy-24213,shell,1.536751372,ok,4,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.197845244,ok,3,1,0,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.171262868,ok,3,1,0,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.174803538,ok,3,1,0,0,1
e2b,sympy__sympy-24213,str_replace_editor,0.844616816,ok,2,0,1,0,1
e2b,sympy__sympy-24213,shell,2.749418643,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.207629932,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.143420526,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.161972187,ok,3,1,0,0,1
e2b,sympy__sympy-24213,shell,2.159472777,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.096276271,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.172613681,ok,3,1,0,0,1
e2b,sympy__sympy-24213,shell,1.49000295,ok,4,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.163750209,ok,3,1,0,0,1
e2b,sympy__sympy-24213,shell,2.157236605,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.138730099,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.096683788,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.152725717,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.114050442,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,1.492942392,ok,4,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.178745525,ok,3,1,0,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.171801869,ok,3,1,0,0,1
e2b,sympy__sympy-24213,shell,1.4917928,ok,4,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.064365045,ok,2,1,1,0,2
e2b,sympy__sympy-24213,shell,2.170520042,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,0.871851898,ok,2,0,1,0,1
e2b,sympy__sympy-24213,shell,2.136410357,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,1.483845708,ok,4,0,1,0,1
e2b,sympy__sympy-24213,shell,2.06674999,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,1.511796058,ok,4,0,1,0,1
e2b,sympy__sympy-24213,shell,2.109694509,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.163089522,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,1.201982573,ok,3,1,0,0,1
e2b,sympy__sympy-24213,shell,2.146329727,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.134994719,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.141868874,ok,6,0,1,0,1
e2b,sympy__sympy-24213,shell,2.116814929,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,0.887261142,ok,2,0,1,0,1
e2b,sympy__sympy-24213,shell,2.11768027,ok,6,0,1,0,1
e2b,sympy__sympy-24213,str_replace_editor,0.871556645,ok,2,0,1,0,1
e2b,sympy__sympy-24213,shell,2.128321166,ok,6,0,1,0,1
e2b,sympy__sympy-24213,submit,0.00043881,ok,0,0,0,0,0
